Codigo.PA,Saturaca.bases.ou.aluminio,Carater.Aluminico.Alitico,Atividade.argila,Horiz.diag.superficial,Horiz.diag.subsuperficial,Grup.classe.textural.superficial,Grup.classe.textural.subsuperficial,Classe.drenagem,Presenca.Concrecoes,Presenca.Contato.Litico,Presenca.Contato.litico.fragmentario,Presenca.Nodulos,Presenca.Petroplintita,Ocorrencia.Plintita,Codigo.Horizonte,Simbolo.Horizonte,Profundidade.Superior,Profundidade.Inferior,Classe.de.Textura,Cor.umida.nome,Cor.umida.Matiz,Cor.umida.Valor,Cor.umida.Croma,Cor.Seca.Nome,Cor.Seca.Matiz,Cor.Seca.Valor,Cor.Seca.Croma,Estrutura.Grau.de.Desenvolvimento.1.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.2.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.3.Ocorrencia,Estrutura.Tamanho.1.Ocorrencia,Estrutura.Tamanho.2.Ocorrencia,Estrutura.Tamanho.3.Ocorrencia,Estrutura.Forma.1.Ocorrencia,Estrutura.Forma.2.Ocorrencia,Estrutura.Forma.3.Ocorrencia,Consistencia.Seca,Consistencia.umida,Consistencia.Molhada.Plasticidade,Consistencia.Molhada.Pegajosidade,Cerosidade.Grau.de.desenvolvimento,Cerosidade.Quantidade,Superficie.de.compressao.desenvolvimento,Superficie.de.compressao.Quantidade,Superficie.de.friccao.Grau.de.desenvolvimento,Superficie.de.friccao.Quantidade,Transicao.horizonte.subjacente.Topografia,Transicao.horizonte.subjacente.Nitidez,Variegado.Nomenclatura,Variegado.Matiz,Variegado.Valor,Variegado.Croma,Mosqueado.Nome,Mosqueado.Quantidade,Mosqueado.Contraste,Mosqueado.Tamanho,Mosqueado.Matiz,Mosqueado.Valor,Mosqueado.Croma,Fracoes.amostra.total.Calhaus,Fracoes.amostra.total.Cascalho,Fracoes.amostra.total.Terra.Fina,Composicao.terrafina.Areia.Grossa,Composicao.terrafina.Areia.Fina,Composicao.terrafina.Areia.Total,Composicao.terrafina.Silte,Composicao.terrafina.Argila,Composicao.terrafina.Relacao.Silte.Argila,Composicao.terrafina.Argila.Dispersa.em.agua,Densidade.Particulas,Densidade.solo,Grau.de.Floculacao,pH.H2O,pH.KCl,Complexo.Sortivo.Calcio,Complexo.Sortivo.Magnesio,Complexo.Sortivo.Ca.Mg,Complexo.Sortivo.Potassio,Complexo.Sortivo.Sodio,Complexo.Sortivo.ValorS,Complexo.Sortivo.Hidrogenio,Complexo.Sortivo.AluminioTrocavel,Complexo.Sortivo.ValorT,Complexo.Sortivo.ValorVDelta.Sat.Bases,Complexo.Sortivo.Sat.Aluminio,Ataque.sulfurico.SiO2,Ataque.sulfurico.Al2O3,Ataque.sulfurico.Fe2O3,Ataque.sulfurico.TiO2,Ataque.sulfurico.MnO,Ataque.sulfurico.SiO2.Al2O3,Ataque.sulfurico.SiO2.R2O3,Ataque.sulfurico.Al2O3.Fe2O3,Carbono.organico,Nitrogenio.total,Saturacao.Sodio,Condutividade.Eletrica,Classificacao.Nivel.1,Classificacao.Nivel.2,Classificacao.Nivel.3,Ocorrencia-1-Nivel4
9028,?,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,28353,IIIC,134,186,Argila,Cinzento-rosado,10YR,6,6,Cinzento,10YR,7,6,Forte,?,?,Grande a muito grande,?,?,Blocos subangulares,?,?,Muito dura,Muito firme,?,?,?,?,?,?,?,?,?,?,?,?,?,?,rosado:bruno-forte,Abundante:Pouca,Distinto:Proeminente,Médio:Pequeno,5YR:N,06:08,06:00,0,?,?,110,40,150,340,510,0.67,0,?,?,100,4.9,4.5,?,?,0.4,0.09,0.03,0.5,1,0.7,2.2,23,58,238,201,66,5.4,?,2.01,1.66,4.78,1.5,0.1,?,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Distrófico,?
9028,?,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,28352,IIB3,110,134,Franco-argilo-arenosa cascalhenta,Cinzento-oliváceo-escuro,10YR,5,8,Cinzento,10YR,7,6,?,?,?,Muito pequena,?,?,Granular,Maciça,?,Macia,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,560,200,240,210,280,490,190,320,0.59,0,?,?,100,5,4.5,?,?,0.4,0.08,0.03,0.5,0.9,0.6,2,25,55,134,117,48,3.8,?,1.92,1.52,3.89,1.7,0.2,?,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Distrófico,?
9028,?,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,28351,B22,82,110,Franco-argilo-arenosa com cascalho,Preto-avermelhado,7.5YR,5,8,Cinzento,10YR,7,6,?,?,?,Muito pequena a pequena,?,?,Granular,Maciça,?,Ligeiramente dura,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,40,960,350,270,620,80,300,0.27,0,?,?,100,4.9,4.4,?,?,0.3,0.1,0.03,0.4,1.1,0.7,2.2,18,64,117,103,48,3.8,?,1.93,1.49,3.37,2.4,0.2,?,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Distrófico,?
9028,?,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,28350,B21,38,82,Franco-argilo-arenosa com cascalho,Preto-avermelhado,7.5YR,5,8,Cinzento,10YR,7,6,?,?,?,Muito pequena a pequena,?,?,Granular,Maciça,?,Ligeiramente dura a dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,50,950,360,240,600,110,290,0.38,0,?,?,100,4.8,4.4,?,?,0.3,0.02,0.02,0.3,1.2,0.7,2.2,14,70,103,96,29,3.9,?,1.82,1.53,5.2,3.2,0.2,?,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Distrófico,?
9028,?,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,28349,B1,28,38,Franco-arenosa com cascalho,Cinzento-oliváceo-escuro,10YR,5,8,Cinzento,10YR,7,6,?,?,?,Pequena,?,?,Granular,Maciça,?,Ligeiramente dura a dura,Muito friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,30,970,360,270,630,110,260,0.42,100,?,?,62,4.6,4.3,?,?,0.3,0.05,0.02,0.4,1.5,0.9,2.8,14,69,103,93,28,3.6,?,1.88,1.58,5.21,3.4,0.2,?,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Distrófico,?
9028,?,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,28348,A3,12,28,Franco-argilo-arenosa com cascalho,Preto-avermelhado,7.5YR,5,8,Cinzento,10YR,7,6,Fraca,?,?,Pequena a media,?,?,Granular,?,?,Ligeiramente dura,Muito friável,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,30,970,360,310,670,110,220,0.5,180,?,?,18,4.5,4.1,?,?,0.3,0.09,0.02,0.4,1.9,1.1,3.4,12,73,82,73,22,3.1,?,1.91,1.6,5.21,4.8,0.3,?,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Distrófico,?
9028,?,?,?,?,?,Média,?,Acentuadamente drenado,?,?,?,?,?,?,28347,A1,0,12,Areia-franca com cascalho,Cinzento-oliváceo-claro,10YR,4,4,Cinzento-claro,10YR,6,4,Moderada,?,?,Pequena a media,Grande,?,Granular,?,?,Ligeiramente dura,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,50,950,410,400,810,80,110,0.73,70,?,?,36,5,4,?,?,0.5,0.09,0.01,0.6,2.2,0.6,3.4,18,50,41,38,12,2.2,?,1.83,1.53,4.97,5.3,0.4,?,?,LATOSSOLO,LATOSSOLO VERMELHO-AMARELO,LATOSSOLO VERMELHO-AMARELO Distrófico,?
9787,?,?,?,?,?,?,?,Fortemente drenado,?,?,?,?,?,?,31034,BIR,149,185,Areia,Cinzento,10YR,7,7,Cinzento,2.5Y,8,8,?,?,?,?,?,?,Maciça porosa,?,?,Extremamente dura,Muito firme,Não-plástica,Não pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,25,975,355,505,860,85,55,1.55,2,2.52,1.35,96,4.55,4.4,0.24,0.06,0.3,0.08,0.1,0.5,8.91,1.22,10.63,5,71,143.8,164.5,16.9,?,?,1.49,1.39,15.28,10.7,0.4,< 1,?,ESPODOSSOLO,ESPODOSSOLO HUMILÚVICO,ESPODOSSOLO HUMILÚVICO Hidromórfico,?
9787,?,?,?,?,?,?,?,Fortemente drenado,?,?,?,?,?,?,31033,BH,145,149,Areia-franca,Verde-acinzentado,5YR,3,2,?,?,?,?,?,?,?,?,?,?,Maciça porosa,?,?,Dura,Firme,Não-plástica,Não pegajosa,?,?,?,?,?,?,Irregular,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,28,972,453,337,790,113,97,1.16,2,2.42,1.25,98,4.8,4.05,0.45,0.1,0.55,0.08,0.2,0.8,23.15,2.99,26.94,3,79,67.9,99.2,3.2,?,?,1.16,1.14,48.67,34.4,1.2,< 1,?,ESPODOSSOLO,ESPODOSSOLO HUMILÚVICO,ESPODOSSOLO HUMILÚVICO Hidromórfico,?
9787,?,?,?,?,?,?,?,Fortemente drenado,?,?,?,?,?,?,31032,A23,135,145,Areia,Cinzento-azulado-claro,10YR,6,2,?,?,?,?,?,?,?,?,?,?,Maciça porosa que se desfaz,Grãos simples,?,Macia,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Ondulada,Clara,?,?,?,?,?,?,?,?,?,?,?,0,32,968,376,546,922,70,8,8.75,0,2.65,1.8,100,5.55,3.8,0.18,0.05,0.23,0.04,0.15,0.4,0.61,?,1.03,39,?,1.4,1.3,1,?,?,1.83,1.23,2.04,0.4,0.1,15,?,ESPODOSSOLO,ESPODOSSOLO HUMILÚVICO,ESPODOSSOLO HUMILÚVICO Hidromórfico,?
9787,?,?,?,?,?,?,?,Fortemente drenado,?,?,?,?,?,?,31031,A22,75,135,Areia,Cinzento-oliváceo,10YR,8,3,Bruno-escuro,5YR,7,1,?,?,?,?,?,?,Maciça porosa que se desfaz,Grãos simples,?,Macia,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,10,990,271,659,930,62,8,7.75,0,2.65,1.75,100,4.85,3.5,0.18,0.07,0.25,0.03,0.1,0.4,0.88,0.2,1.48,27,33,5.6,6.4,1,?,?,1.49,1.35,10.05,0.8,0.2,7,?,ESPODOSSOLO,ESPODOSSOLO HUMILÚVICO,ESPODOSSOLO HUMILÚVICO Hidromórfico,?
9787,?,?,?,?,?,?,?,Fortemente drenado,?,?,?,?,?,?,31030,A21,35,75,Areia,Bruno-escuro,10YR,7,2,Bruno-claro,5YR,6,1,?,?,?,?,?,?,Maciça porosa que se desfaz,Grãos simples,?,Macia,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,27,973,591,279,870,102,28,3.64,4,2.62,1.75,86,4.55,3.8,0.2,0.05,0.25,0.03,0.1,0.4,2.28,0.5,3.18,13,56,11.2,10.2,2,?,?,1.87,1.66,8.01,2,0.2,3,?,ESPODOSSOLO,ESPODOSSOLO HUMILÚVICO,ESPODOSSOLO HUMILÚVICO Hidromórfico,?
9787,?,?,?,?,?,?,?,Fortemente drenado,?,?,?,?,?,?,31029,A12,14,35,Areia,Cinzento-azulado,10YR,5,2,Bruno-claro,5YR,5,1,?,?,?,?,?,?,Maciça porosa que se desfaz,Grãos simples,?,Macia,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,4,996,480,430,910,80,10,8,0,2.6,1.65,100,4.35,3.2,0.2,0.05,0.25,0.04,0.1,0.4,1.41,0.3,2.11,19,43,1.3,1.3,1,?,?,1.7,1.14,2.04,2.2,0.2,5,?,ESPODOSSOLO,ESPODOSSOLO HUMILÚVICO,ESPODOSSOLO HUMILÚVICO Hidromórfico,?
9787,?,?,?,?,?,?,?,Fortemente drenado,?,?,?,?,?,?,31028,A11,0,14,Areia,Bruno-amarelado-escuro,10YR,4,1,Bruno-claro,5YR,5,1,?,?,?,?,?,?,Maciça porosa que se desfaz,Grãos simples,?,Macia,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,3,997,401,509,910,68,22,3.09,0,2.62,1.5,100,4.3,3.15,0.5,0.12,0.62,0.06,0.2,0.9,4.05,0.5,5.45,17,36,1.3,1.3,1,?,?,1.7,1.14,2.04,9.1,0.8,4,?,ESPODOSSOLO,ESPODOSSOLO HUMILÚVICO,ESPODOSSOLO HUMILÚVICO Hidromórfico,?
11105,Eutrófico,?,Tb,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,36811,(B)22,65,85,Franco-argilosa,Cinzento-oliváceo-escuro,10YR,5,6,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Firme,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,213,173,386,287,327,0.88,96,?,?,71,6.5,5,3.18,0.83,4.01,0.15,0.02,4.2,3.82,0,8.02,52,0,?,?,?,?,?,?,?,?,5,0.6,< 1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Tb Eutrófico,?
11105,Eutrófico,?,Tb,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,36810,(B)21,45,65,Franco-argilosa,Cinzento-oliváceo-escuro,10YR,5,4,?,?,?,?,Fraca,?,?,Media,?,?,Blocos subangulares,?,?,?,Muito firme,Plástica,Pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,201,157,358,335,307,1.09,141,?,?,54,6.2,4.7,3.38,0.94,4.32,0.14,0.02,4.5,5.62,0,10.12,44,0,?,?,?,?,?,?,?,?,8,0.6,< 1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Tb Eutrófico,?
11105,Eutrófico,?,Tb,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,36809,(B)1,20,45,Franca,Cinzento-esverdeado-claro,10YR,5,3,?,?,?,?,Fraca,?,?,Media,?,?,Blocos subangulares,?,?,?,Muito firme,Plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,217,167,384,356,260,1.37,136,?,?,48,6,4.5,4.48,0.98,5.46,0.1,0.02,5.6,4.83,0,10.43,54,0,?,?,?,?,?,?,?,?,13,0.8,< 1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Tb Eutrófico,?
11105,Eutrófico,?,Tb,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,36808,A3,13,20,Franca,Cinzento-azulado,10YR,5,2,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Firme,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,203,169,372,409,219,1.87,103,?,?,53,5.9,4.6,6.91,1.35,8.26,0.14,0.03,8.4,7.3,0,15.7,54,0,?,?,?,?,?,?,?,?,24,1.5,< 1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Tb Eutrófico,?
11105,Eutrófico,?,Tb,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,36807,A,0,13,Franca,Bruno-amarelado-escuro,10YR,4,1,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Firme,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,198,176,374,449,177,2.54,83,?,?,53,6,4.9,11.72,2.1,13.82,0.32,0.07,14.2,8.1,0,22.3,64,0,?,?,?,?,?,?,?,?,47,2.5,< 1,?,CAMBISSOLO,CAMBISSOLO HÁPLICO,CAMBISSOLO HÁPLICO Tb Eutrófico,?
12730,Álico,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,42578,C,125,200,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,Firme,Não-plástica,Não pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Distrófico,?
12730,Álico,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,42577,BC,96,125,Franco-argilo-arenosa,?,?,?,?,?,?,?,?,Fraca,?,?,Media,?,?,Blocos angulares,Blocos subangulares,?,?,Firme,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Difusa,Vermelho-claro:Bruno-escuro,5YR:2.5Y,05:07,06:01,?,?,?,?,?,?,?,0,238,762,112,300,412,302,286,1.06,0,?,?,100,5.5,4,?,?,0.6,0.23,0.01,0.8,2.2,2.2,5.2,15,73,?,?,?,?,?,?,?,?,2.4,0.5,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Distrófico,?
12730,Álico,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,42576,Bt2,34,96,Franco-argilosa,Vermelho-claro,5YR,5,6,?,?,?,?,Moderada,?,?,Media,?,?,Blocos angulares,?,?,?,Firme,Ligeiramente plástica,Ligeiramente pegajosa,Moderada,Comum,?,?,?,?,Ondulada,Clara,?,?,?,?,?,?,?,?,?,?,?,0,223,777,89,256,345,263,392,0.67,0,2.63,1.57,100,5.6,4.1,?,?,0.5,0.26,0.01,0.8,2.6,1.6,5,16,67,?,?,?,?,?,?,?,?,2.7,0.4,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Distrófico,?
12730,Álico,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,42575,Bt1,10,34,Franco-argilosa,Vermelho-claro,5YR,4,6,?,?,?,?,Moderada,?,?,Media,?,?,Blocos subangulares,?,?,?,Firme,Ligeiramente plástica,Ligeiramente pegajosa,Moderada,Comum,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,227,773,69,323,392,261,347,0.75,0,2.6,1.71,100,5,4,?,?,0.4,0.19,0.01,0.6,2.9,1.3,4.8,13,68,?,?,?,?,?,?,?,?,6,0.7,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Distrófico,?
12730,Álico,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,42574,A,0,10,Franca,Vermelho-acinzentado,5YR,4,3,?,?,?,?,Moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Firme,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,283,717,76,416,492,303,205,1.48,184,2.47,1.25,10,4.9,4.1,2.1,1.1,3.2,0.36,0.01,3.6,7.5,0.6,11.7,31,14,?,?,?,?,?,?,?,?,23.8,1.7,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Distrófico,?
6650,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19229,C,73,100,?,Bruno-forte,7.5YR,5,6,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,360,20,380,260,360,0.72,90,2.56,?,75,5.7,5.3,7.68,2.18,?,0.11,0.05,10.02,2.1,0.1,12.2,82,?,238,209,252,?,?,1.93,1.09,?,3.3,0.5,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
6650,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19228,B22t,50,73,Muito argilosa (argila pesada),Vermelho-escuro,2.5YR,3,6,?,?,?,?,Moderada,?,?,Pequena a media,?,?,Blocos angulares,?,?,Dura,Firme,Plástica,Pegajosa,Forte,Pouca,?,?,?,?,Ondulada,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,170,0,170,210,620,0.34,260,2.5,?,58,5.8,5,8.1,2.95,?,0.17,0.05,11.27,1.95,0.1,13.3,85,?,216,198,270,?,?,1.84,0.98,?,4.3,0.6,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
6650,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19225,B21t,30,50,Muito argilosa (argila pesada),Bruno-avermelhado-escuro,2.5YR,3,4,?,?,?,?,Moderada,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Firme,Plástica,Pegajosa,Forte,Pouca,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,230,0,230,150,620,0.24,260,2.43,?,58,6.2,5.1,7.63,3.57,?,0.2,0.03,11.43,1.83,0.05,13.3,86,?,201,180,253,?,?,1.88,0.99,?,5.5,0.7,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
6650,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19224,B1t,15,30,Argila,Bruno-avermelhado-escuro,2.5YR,3,5,?,?,?,?,Fraca,Fraca,?,Grande,Pequena a media,?,Blocos subangulares que se desfaz,Granular,?,?,Friável,Plástica,Ligeiramente pegajosa,Fraca,Pouca,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,300,10,310,220,470,0.47,300,2.5,?,36,6.6,5.4,7.54,3.46,?,0.74,0.04,11.78,1.65,0.05,13.5,67,?,171,140,265,?,?,2.07,0.94,?,7.2,0.8,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
6650,Eutrófico,?,?,A Moderado,?,Argilosa,?,Bem drenado,?,?,?,?,?,?,19221,A1,0,15,Muito argilosa (argila pesada),Vermelho-escuro-acinzentado,10R,3,4,Vermelho-escuro-acinzentado,10R,3,3,Moderada,?,?,Grande a muito grande,?,?,Granular,?,?,Dura,Firme,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Ondulada,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,350,0,350,380,270,1.41,170,2.5,?,37,6.8,6,12.71,3.21,?,0.6,0.04,16.56,1.76,0.02,18.3,90,?,160,110,309,?,?,2.47,0.88,?,19.6,2,?,?,NITOSSOLO,NITOSSOLO VERMELHO,NITOSSOLO VERMELHO Eutrófico,?
11218,Eutrófico,?,?,A Chernozêmico,?,Média cascalhenta,Argilosa cascalhenta,Bem drenado,?,?,?,?,?,?,37144,B22t,90,100,Franco-argilo-arenosa cascalhenta,Preto-avermelhado,7.5YR,5,6,?,?,?,?,Moderada,Moderada,?,Pequena,Media,?,Blocos subangulares,Blocos subangulares,?,Macia,Firme,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,111,404,515,162,323,0.5,6,?,?,98,6.7,6,1.7,0.67,2.37,0.46,0.03,2.9,0.13,0.05,3.08,94,2,?,?,?,?,?,?,?,?,4,?,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
11218,Eutrófico,?,?,A Chernozêmico,?,Média cascalhenta,Argilosa cascalhenta,Bem drenado,?,?,?,?,?,?,37143,B21t,50,90,Argilo-arenosa cascalhenta,Cinzento-esverdeado-claro,7.5YR,4,4,?,?,?,?,Moderada,Moderada,?,Pequena,Media,?,Blocos subangulares,Blocos subangulares,?,Macia,Friável,Plástica,Pegajosa,Moderada,Abundante,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,?,?,?,195,331,526,103,371,0.28,259,?,?,30,6.8,6,3.16,0.66,3.82,0.32,0.03,4.2,0.2,0.03,4.43,95,1,?,?,?,?,?,?,?,?,6,?,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
11218,Eutrófico,?,?,A Chernozêmico,?,Média cascalhenta,Argilosa cascalhenta,Bem drenado,?,?,?,?,?,?,37142,B1,25,50,Franco-argilo-arenosa cascalhenta,Cinzento-oliváceo-claro,10YR,4,4,?,?,?,?,Fraca a moderada,Fraca a moderada,?,Pequena,Media,?,Blocos subangulares,Blocos subangulares,?,Macia,Friável,Ligeiramente plástica,Ligeiramente pegajosa,Moderada,Comum,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,?,?,?,196,392,588,121,291,0.42,210,?,?,28,6.8,6.1,3.46,0.53,3.99,0.21,0.03,4.2,0.15,0.05,4.4,95,1,?,?,?,?,?,?,?,?,8,?,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
11218,Eutrófico,?,?,A Chernozêmico,?,Média cascalhenta,Argilosa cascalhenta,Bem drenado,?,?,?,?,?,?,37141,A3,5,25,Franco-arenosa cascalhenta,Cinzento-esverdeado,10YR,3,3,?,?,?,?,?,Fraca,?,?,Muito pequena,?,Grãos simples,Granular,?,Macia,Muito friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,?,?,?,177,519,696,152,152,1,117,?,?,23,6.6,6.1,4.41,0.52,4.93,0.21,0.04,5.2,0.14,0.04,5.38,97,1,?,?,?,?,?,?,?,?,24,?,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
11218,Eutrófico,?,?,A Chernozêmico,?,Média cascalhenta,Argilosa cascalhenta,Bem drenado,?,?,?,?,?,?,37140,Ap,0,5,Franco-arenosa cascalhenta,Bruno-amarelado-claro,10YR,3,1,?,?,?,?,?,?,?,?,?,?,Grãos simples,?,?,Macia,Muito friável,Ligeiramente plástica,Não pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,?,?,?,180,492,672,175,153,1.14,88,?,?,42,6.7,6.3,8.62,0.95,9.57,0.39,0.07,10,0.2,0.05,10.25,98,0,?,?,?,?,?,?,?,?,57,?,< 1,?,ARGISSOLO,ARGISSOLO VERMELHO-AMARELO,ARGISSOLO VERMELHO-AMARELO Eutrófico,?
